run_id,run_label,method_family,model_variant,prompting,k,run_type,source_path,timestamp,model_id,notebook,example_id,nlq,gold_sql,pred_sql,va,em,ex,ts,error
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,181,Count In Process orders for Spain with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Spain' AND o.status = 'In Process' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%Spain%'
WHERE orders.status = 'In Process' AND orders.requiredDate > '1990-01-01'
GROUP BY orders.customerNumber
HAVING SUM(orders.total) > 50000;",0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'orders.total' in 'having clause'"")
[SQL: SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%%Spain%%'
WHERE orders.status = 'In Process' AND orders.requiredDate > '1990-01-01'
GROUP BY orders.customerNumber
HAVING SUM(orders.total) > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,182,Count Resolved orders for Australia with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Australia' AND o.status = 'Resolved' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%Australia%'
WHERE orders.status = 'Shipped' AND orders.amount > 50000;",0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'orders.amount' in 'where clause'"")
[SQL: SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%%Australia%%'
WHERE orders.status = 'Shipped' AND orders.amount > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,183,Count Shipped orders for Canada with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Canada' AND o.status = 'Shipped' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.country = offices.country AND customers.postalCode = offices.postalCode
WHERE orders.status ='shipped' AND orders.requiredDate <= orders.shippedDate AND customers.country = 'Canada' AND orders.totalAmount > 50000;",0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'orders.totalAmount' in 'where clause'"")
[SQL: SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.country = offices.country AND customers.postalCode = offices.postalCode
WHERE orders.status ='shipped' AND orders.requiredDate <= orders.shippedDate AND customers.country = 'Canada' AND orders.totalAmount > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,184,Count Cancelled orders for Japan with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Japan' AND o.status = 'Cancelled' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%Japan%'
WHERE orders.status = 'Cancelled' AND orders.amount > 50000;",0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'orders.amount' in 'where clause'"")
[SQL: SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%%Japan%%'
WHERE orders.status = 'Cancelled' AND orders.amount > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,185,Count On Hold orders for Italy with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Italy' AND o.status = 'On Hold' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%Italy%'
WHERE orders.status = 'On Hold' AND orders.requiredDate > '1990-01-01'
AND orders.requiredDate < '2023-01-01'
GROUP BY orders.requiredDate
HAVING SUM(orders.requiredDate) > 50000;",1.0,0.0,0.0,,Column mismatch
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,186,Count Disputed orders for Norway with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Norway' AND o.status = 'Disputed' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%Norway%'
WHERE orders.status = 'Disputed' AND orders.requiredDate IS NOT NULL
AND orders.requiredDate <= DATE_SUB(CURDATE(), INTERVAL 1 YEAR)
GROUP BY orders.requiredDate
HAVING SUM(orders.requiredDate) > 50000;",1.0,0.0,0.0,,Column mismatch
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,187,Count In Process orders for USA with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'USA' AND o.status = 'In Process' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%USA%'
WHERE orders.status = 'In Process'
AND orders.requiredDate > '1990-01-01'
GROUP BY orders.customerNumber
HAVING SUM(orders.total) > 50000;",0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'orders.total' in 'having clause'"")
[SQL: SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%%USA%%'
WHERE orders.status = 'In Process'
AND orders.requiredDate > '1990-01-01'
GROUP BY orders.customerNumber
HAVING SUM(orders.total) > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,188,Count Resolved orders for France with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'France' AND o.status = 'Resolved' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%France%'
WHERE orders.status = 'Shipped' AND orders.amount > 50000;",0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'orders.amount' in 'where clause'"")
[SQL: SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%%France%%'
WHERE orders.status = 'Shipped' AND orders.amount > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,189,Count Shipped orders for Germany with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Germany' AND o.status = 'Shipped' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%Germany%'
WHERE orders.shippedDate IS NOT NULL AND orders.MSRP > 50000;",0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'orders.MSRP' in 'where clause'"")
[SQL: SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%%Germany%%'
WHERE orders.shippedDate IS NOT NULL AND orders.MSRP > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,190,Count Cancelled orders for UK with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'UK' AND o.status = 'Cancelled' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%UK%'
WHERE orders.status = 'Cancelled' AND orders.amount > 50000;",0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'orders.amount' in 'where clause'"")
[SQL: SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%%UK%%'
WHERE orders.status = 'Cancelled' AND orders.amount > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,191,Count On Hold orders for Spain with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Spain' AND o.status = 'On Hold' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%Spain%'
WHERE orders.status = 'On Hold' AND orders.requiredDate > '1990-01-01'
AND orders.requiredDate < '2023-01-01'
AND orders.requiredDate >= DATE_SUB(CURDATE(), INTERVAL 1 YEAR)
GROUP BY orders.requiredDate
HAVING SUM(orders.requiredDate) > 50000;",1.0,0.0,0.0,,Column mismatch
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,192,Count Disputed orders for Australia with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Australia' AND o.status = 'Disputed' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%Australia%'
WHERE orders.status = 'Disputed' AND orders.totalAmount > 50000;",0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'orders.totalAmount' in 'where clause'"")
[SQL: SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%%Australia%%'
WHERE orders.status = 'Disputed' AND orders.totalAmount > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,193,Count In Process orders for Canada with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Canada' AND o.status = 'In Process' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.country = offices.country AND customers.postalCode = offices.postalCode
WHERE orders.status = 'In Process' AND orders.requiredDate > '1990-01-01' AND offices.country = 'Canada' AND orders.totalAmount > 50000;",0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'orders.totalAmount' in 'where clause'"")
[SQL: SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.country = offices.country AND customers.postalCode = offices.postalCode
WHERE orders.status = 'In Process' AND orders.requiredDate > '1990-01-01' AND offices.country = 'Canada' AND orders.totalAmount > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,194,Count Resolved orders for Japan with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Japan' AND o.status = 'Resolved' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%Japan%'
WHERE orders.status = 'Shipped' AND orders.amount > 50000;",0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'orders.amount' in 'where clause'"")
[SQL: SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%%Japan%%'
WHERE orders.status = 'Shipped' AND orders.amount > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,195,Count Shipped orders for Italy with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Italy' AND o.status = 'Shipped' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%Italy%'
WHERE orders.shippedDate IS NOT NULL AND orders.amount > 50000;",0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'orders.amount' in 'where clause'"")
[SQL: SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%%Italy%%'
WHERE orders.shippedDate IS NOT NULL AND orders.amount > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,196,Count Cancelled orders for Norway with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Norway' AND o.status = 'Cancelled' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%Norway%'
WHERE orders.status = 'Cancelled' AND orders.amount > 50000;",0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'orders.amount' in 'where clause'"")
[SQL: SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%%Norway%%'
WHERE orders.status = 'Cancelled' AND orders.amount > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,197,Count On Hold orders for USA with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'USA' AND o.status = 'On Hold' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%USA%'
WHERE orders.status = 'On Hold' AND orders.requiredDate > '1990-01-01'
AND orders.requiredDate < '2023-01-01'
GROUP BY orders.requiredDate
HAVING SUM(orders.requiredDate) > 50000;",1.0,0.0,0.0,,Column mismatch
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,198,Count Disputed orders for France with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'France' AND o.status = 'Disputed' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%France%'
WHERE orders.status = 'Disputed' AND orders.requiredDate IS NOT NULL
AND orders.requiredDate <= '2022-12-31' AND orders.requiredDate >= '2022-01-01'
GROUP BY orders.requiredDate
HAVING SUM(orders.requiredDate) > 50000;",1.0,0.0,0.0,,Column mismatch
baseline_k0,Base | k=0,baseline,base,k=0,0,direct,results/results_zero_shot_200.json,2026-01-07T09:58:29.872473Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,199,Count In Process orders for Germany with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Germany' AND o.status = 'In Process' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%Germany%'
WHERE orders.status = 'In Process'
AND orders.requiredDate > '1990-01-01'
GROUP BY orders.customerNumber
HAVING SUM(orders.total) > 50000;",0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'orders.total' in 'having clause'"")
[SQL: SELECT COUNT(*)
FROM orders
JOIN customers ON orders.customerNumber = customers.customerNumber
JOIN offices ON customers.addressLine2 LIKE '%%Germany%%'
WHERE orders.status = 'In Process'
AND orders.requiredDate > '1990-01-01'
GROUP BY orders.customerNumber
HAVING SUM(orders.total) > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,0,List all product lines.,SELECT productLine FROM productlines;,"SELECT productLine, textDescription FROM productlines;",1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,1,"Show product names, codes, and MSRPs.","SELECT productName, productCode, MSRP FROM products;","SELECT p.productName, p.productCode, p.MSRP FROM products p;",1.0,0.0,1.0,,
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,2,Which customers are in the USA?,SELECT customerName FROM customers WHERE country = 'USA';,SELECT customerName FROM customers WHERE country = 'USA';,1.0,1.0,1.0,,
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,3,Count employees in the San Francisco office.,SELECT COUNT(*) AS employee_count FROM employees e JOIN offices o ON e.officeCode = o.officeCode WHERE o.city = 'San Francisco';,SELECT COUNT(*) AS employee_count FROM employees e JOIN offices o ON e.officeCode = o.officeCode WHERE o.city = 'San Francisco';,1.0,1.0,1.0,,
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,4,Total amount per order number.,"SELECT orderNumber, SUM(quantityOrdered * priceEach) AS total_amount FROM orderdetails GROUP BY orderNumber;","SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS order_total FROM orders o JOIN orderdetails od USING (orderNumber) GROUP BY o.orderNumber;",1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,5,Customers with credit limits over 100000.,SELECT customerName FROM customers WHERE creditLimit > 100000;,"SELECT customerName, creditLimit FROM customers WHERE creditLimit > 100000;",1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,6,List all offices with city and country.,"SELECT city, country FROM offices;","SELECT o.officeCode, o.city, o.country FROM offices o;",1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,7,Payments made by customer 103.,"SELECT checkNumber, paymentDate, amount FROM payments WHERE customerNumber = 103;",SELECT * FROM payments WHERE customerNumber = 103;,1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,8,Names and vendors for products in the Classic Cars line.,"SELECT productName, productVendor FROM products WHERE productLine = 'Classic Cars';","SELECT p.productName, p.productVendor FROM products p WHERE p.productLine = 'Classic Cars';",1.0,0.0,1.0,,
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,9,How many orders are shipped?,SELECT COUNT(*) AS shipped_orders FROM orders WHERE status = 'Shipped';,SELECT COUNT(*) FROM orders WHERE shippedDate IS NOT NULL;,1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,10,Top 5 orders by total amount.,"SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS order_total FROM orders o JOIN orderdetails od USING (orderNumber) GROUP BY o.orderNumber ORDER BY order_total DESC LIMIT 5;","SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount
FROM orders o JOIN orderdetails od ON o.orderNumber = od.orderNumber
GROUP BY o.orderNumber
ORDER BY total_amount DESC
LIMIT 5;",1.0,0.0,0.0,,Column mismatch
